track,score,date,race,ml odds rank,score rank,odds rank,claimed last rank,post position,last 3 purse adv,distance worked rank,days since last race rank,trainer jock combo rank,trainer jock combo adv,trainer jock roi rank,trainer jock roi adv,avg turn time rank,avg turn time adv,current race type,distance,distance difference,days since last race,last finish,surface,program number,horse name,trainer,jockey,impr decl finish,imprv decl speed,weight last race,weight,last purse rank,last purse adv,class difference,lifetime earnings rank,lifetime earnings adv,ml odds current race,off odds current race,speed last race rank,speed last race adv,win % rank,win % adv,avg earnings distance rank,avg earnings distance adv,in the money rank,in the money adv,horses beaten rank,horses beaten adv,best speed last 3 rank,best speed last 3 adv,avg speed last 3 rank,avg speed last 3 adv,best lifetime speed rank,best lifetime speed adv,best speed track rank,best speed track adv,best speed distance rank,best speed distance adv,avg 2 of 3 speed rank,avg 2 of 3 speed adv,win payoff,place payoff,show payoff,finish position
MTH,//300,20160625,9,5,4,4,,8,0,4,8,3,0,3,0,8,0,Allowance,8.3,1.8,38,4,dirt,8,WAVE WARRIOR,ZITO NICHOLAS P,LOPEZ PASCACIO,0,1,119,114,3,0,-1.57,2,0,5,11.4,5,0,1,0,8,0,7,0,5,0,5,0,6,0,7,0,4,0,8,0,6,0,0,0,0,7
MTH,//560,20160625,9,7,6,8,,7,0,6,10,3,0,7,0,1,2.5,Allowance,8.3,2.3,28,5,dirt,7,SIERRA ANCHA,BARNEY EDWARD H,USKE S,0,0,115,120,5,0,-3.27,5,0,20,100.9,8,0,6,0,2,0,5,0,8,0,8,0,7,0,3,0,1,0,3,0,8,0,0,0,0,6
MTH,//42,20160625,9,3,3,5,,6,0,3,6,3,0,3,0,6,0,Allowance,8.3,-0.2,57,4,dirt,6,PORT AGGREGATE,STUART SHEA,JARA ALEXANDRA,0,2,122,120,8,0,3.9,6,0,4,16,3,0,4,0,4,0,2,0,4,0,4,0,3,0,5,0,4,0,3,0,3,0,0,0,0,5
MTH,//504,20160625,9,6,5,6,,5,0,7,12,3,0,3,0,4,0,Allowance,8.3,1.3,16,8,dirt,5,YAKOV,BARRERA OSCAR S III,FERRER J C,2,0,122,120,2,0,-0.24,7,0,12,19.8,4,0,7,0,6,0,6,0,3,0,3,0,4,0,4,0,4,0,5,0,4,0,0,7,5.2,2
MTH,//2688,20160625,9,8,8,7,,4,0,4,1,3,0,3,0,5,0,Allowance,8.3,0.3,252,6,dirt,4,CIRCLE CITY,ZOPPI JOSEPH,RIVERA L JR,0,0,119,120,7,0,4.67,8,0,30,61.4,7,0,8,0,5,0,8,0,7,0,7,0,8,0,8,0,3,0,7,0,7,0,0,0,0,8
MTH,//16,20160625,9,1,2,1,,3,23.3,1,6,2,0,2,0,2,0,Allowance,8.3,2.3,57,4,dirt,3,OSTROLENKA,PLETCHER TODD A,BRAVO J,0,0,124,120,1,22,-6.43,1,35.5,2.5,0.5,2,0,3,0,1,8.4,3,0,6,0,1,7,2,0,2,0,4,0,1,0,1,2.1,3,2.4,2.2,1
MTH,//630,20160625,9,4,7,3,,2,0,2,9,3,0,7,0,7,0,Allowance,8.3,-0.2,30,8,dirt,2,LAZARUS PROJECT,ORSENO JOSEPH F,GONZALES JONATHAN J,2,0,120,114,3,0,-2.97,3,0,4.5,7,6,0,1,0,7,0,1,30.1,1,5,6,0,5,0,6,0,4,0,5,0,5,0,0,0,3.4,3
MTH,//72,20160625,10,3,3,2,,8,0,5,8,4,0,2,0,5,0,Graded_G3,8.5,0.5,26,2,turf,8,INVADING HUMOR,LEVINE BRUCE,CARMOUCHE K,0,0,117,116,4,0,-0.41,2,0,5,4.9,2,0,1,10,2,0,5,0,6,0,4,0,2,0,2,0,5,0,2,0,2,0,0,0,0,5
MTH,//216,20160625,10,6,5,6,,6,0,5,10,4,0,7,0,4,0,Graded_G3,8.5,0,23,1,turf,6,MEANS WELL,GOLDBERG ALAN E,FRAGOSO P,1,0,120,116,6,0,4.45,4,0,10,29.9,6,0,5,0,4,0,7,0,7,0,7,0,5,0,6,0,2,0,4,0,7,0,0,0,0,4
MTH,//28,20160625,10,4,2,3,,5,0,2,5,2,0,1,4.8,3,0,Graded_G3,8.5,0,28,1,turf,5,SEA COAST,CLEMENT CHRISTOPHE,BRAVO J,0,0,120,116,7,0,6.93,7,0,6,6.8,4,0,7,0,3,0,1,7.2,1,14.3,5,0,3,0,5,0,4,0,2,0,4,0,0,3.8,3,2
MTH,//240,20160625,10,7,6,7,,4,0,3,3,4,0,2,0,6,0,Graded_G3,8.5,-0.5,36,8,turf,4,CAMILLE CLAUDEL,ABBOTT FRANCIS,SAEZ GABRIEL,0,1,118,116,2,0,-3.68,5,0,20,66.8,4,0,4,0,7,0,3,0,2,0,6,0,5,0,7,0,5,0,7,0,6,0,0,0,0,6
MTH,//105,20160625,10,2,4,4,,3,11.5,1,1,3,0,6,0,1,1.5,Graded_G3,8.5,0.5,49,5,turf,3,BUREAU DE CHANGE,LYNCH BRIAN A,LEBRON VICTOR,0,0,118,116,1,50,-6.39,3,0,4.5,8.4,3,0,2,0,6,0,5,0,4,0,2,0,4,0,3,0,5,0,6,0,3,0,0,0,3.4,3
MTH,//16,20160625,10,1,1,1,,2,0,5,6,1,13,5,0,2,0,Graded_G3,8.5,0.5,27,1,turf,2,ISABELLA SINGS,PLETCHER TODD A,LOPEZ PASCACIO,0,0,117,118,5,0,1.83,1,5.9,1.2,0.4,1,3.1,2,0,1,49.8,2,0,3,0,1,6.9,1,3.2,1,3,1,5.2,1,7,1,5.6,2.8,2.1,2.1,1
MTH,//490,20160625,10,4,7,5,,1,0,3,4,4,0,2,0,7,0,Graded_G3,8.5,0,35,9,turf,1,NISHARORA,RUBLEY KELLY,GALLARDO ANTONIO A,2,0,118,116,2,0,1.91,6,0,6,15.7,7,0,5,0,5,0,4,0,4,0,2,0,7,0,3,0,3,0,5,0,5,0,0,0,0,7
MTH,//60,20160625,11,2,2,2,,8,50,4,7,1,87,1,4.8,5,0,Mdn_Claimer,6,-0.5,86,4,dirt,8,PRANZARE,BREEN KELLY J,COTTO P L JR,0,0,118,118,1,48.8,-2.56,2,0,3,2.9,2,0,0,0,4,0,3,0,3,0,3,0,2,0,3,0,4,0,4,0,3,0,0,0,0,4
MTH,//216,20160625,11,5,5,5,,7,0,2,1,2,0,6,0,1,0,Mdn_Claimer,6,6,0,0,dirt,7,GRAM OF SILVER,RYAN DEREK S,LEBRON VICTOR,0,0,0,118,6,0,43.63,6,0,6,10.6,6,0,0,0,4,0,3,0,5,0,6,0,6,0,6,0,4,0,4,0,6,0,0,0,0,6
MTH,//216,20160625,11,7,5,7,,6,0,3,1,3,0,2,0,1,0,Mdn_Claimer,6,6,0,0,dirt,6,FABBY ABBEY,JENNINGS JOSEPH,GONZALES JONATHAN J,0,0,0,118,6,0,43.63,6,0,10,28.2,6,0,0,0,4,0,3,0,5,0,6,0,6,0,6,0,4,0,4,0,6,0,0,0,0,7
MTH,//448,20160625,11,4,7,4,,5,0,6,9,3,0,2,0,4,0,Mdn_Claimer,6,-2,73,10,dirt,5,SAINT BERNADINE,CARVAJAL LUIS JR,GALLARDO ANTONIO A,0,2,120,118,4,0,-1.21,5,0,5,9.2,4,0,0,0,4,0,3,0,4,0,2,0,2,0,2,0,4,0,4,0,2,0,0,6.4,4.2,2
MTH,//180,20160625,11,3,4,3,,4,0,5,12,3,0,7,0,6,0,Mdn_Claimer,6,0,20,7,dirt,4,KATE 'N KERRI,MCBURNEY PATRICK B,LOPEZ PASCACIO,0,0,118,118,3,0,-2.09,4,0,3.5,6.9,5,0,0,0,3,0,3,0,5,0,5,0,5,0,5,0,3,0,3,0,5,0,0,0,0,5
MTH,//3,20160625,11,1,1,1,,3,0,7,10,3,0,2,0,7,0,Mdn_Claimer,6,1,22,4,dirt,3,R KNOWN FACT,WARD DENNIS,KEISER CHELSEY,0,0,116,118,2,0,-3.24,1,60,2.5,0.8,1,8.2,0,0,1,71.9,1,70.7,1,20.1,1,1.3,1,12.5,1,5.1,1,0,1,9.3,1,6.1,3.6,2.8,2.2,1
MTH,//135,20160625,11,6,3,6,,2,0,1,3,3,0,2,0,3,0,Mdn_Claimer,6,-2,263,4,dirt,2,MULLIGAN'S SINGER,BENSON LIAM DANIEL,GARCIA WILMER A,0,2,118,124,5,0,3.07,3,0,8,16.2,3,0,0,0,2,0,2,0,2,0,4,0,4,0,3,0,1,0,2,0,4,0,0,0,5.4,3
MTH,//72,20160624,1,1,6,2,,6,0,6,7,1,100,1,9.6,6,0,Mdn_Sp_Wt,5.5,0.5,14,2,dirt,6,WILL,MCMAHON HUGH I,LOPEZ PASCACIO,0,0,120,118,1,0,0.53,1,38.5,1.6,1.3,2,0,0,0,1,100,1,25.4,1,14.8,1,1.3,3,0,1,1.3,1,1.3,1,100,2,0,0,2.6,2.1,2
MTH,//36,20160624,1,4,2,6,,5,0,4,4,2,0,2,0,5,0,Mdn_Sp_Wt,5.5,-0.5,20,7,dirt,5,BARNEY MAC,PERKINS BEN JR,EVANS CECILY,0,0,123,124,1,0,-0.8,3,0,6,21.5,3,0,0,0,2,0,3,0,3,0,3,0,2,0,3,0,3,0,2,0,3,0,0,0,0,4
MTH,//64,20160624,1,3,3,1,,3,0,3,1,2,0,2,0,2,0,Mdn_Sp_Wt,5.5,5.5,0,0,dirt,3,CHUB SCOUT,LOPEZ DANIEL J,JUAREZ NIK,0,0,0,118,4,0,50,4,0,3,1.1,4,0,0,0,2,0,3,0,4,0,4,0,4,0,4,0,4,0,2,0,4,0,0,0,2.2,3
MTH,//5,20160624,1,2,1,3,,4,10.4,5,4,2,0,2,0,1,6.1,Mdn_Sp_Wt,5.5,-0.5,20,4,dirt,4,DEFINITELY TONIGHT,PERKINS BEN JR,BOCACHICA O,0,0,117,118,1,0,-0.8,2,0,2.5,5.3,1,5.5,0,0,2,0,2,0,2,0,2,0,1,6.7,2,0,2,0,2,0,1,2,12.6,4,2.4,1
MTH,//64,20160624,1,4,3,5,,2,0,1,1,2,0,2,0,2,0,Mdn_Sp_Wt,5.5,5.5,0,0,dirt,2,RETURN OF A GIANT,NATIONS KEITH,RODRIGUEZ E D,0,0,0,118,4,0,50,4,0,6,18.4,4,0,0,0,2,0,3,0,4,0,4,0,4,0,4,0,4,0,2,0,4,0,0,0,0,6
MTH,//64,20160624,1,6,3,4,,1,0,1,1,2,0,6,0,2,0,Mdn_Sp_Wt,5.5,5.5,0,0,dirt,1,HIDALGO,EINHORN SKIP,GARCIA WILMER A,0,0,0,118,4,0,50,4,0,12,13.5,4,0,0,0,2,0,3,0,4,0,4,0,4,0,4,0,4,0,2,0,4,0,0,0,0,5
MTH,//252,20160624,2,5,6,5,,7,0,2,9,3,0,4,0,5,0,Claiming,8.3,0.3,8,4,dirt,6,SECRETIVE,SACCO GREGORY D,FERRER J C,1,0,119,118,4,0,-2.62,1,13.5,6,8.5,3,0,5,0,6,0,5,0,5,0,5,0,6,0,4,0,1,1.1,4,0,5,0,0,0,0,7
MTH,//720,20160624,2,6,7,6,,6,0,2,7,3,0,4,0,6,0,Claiming,8.3,-0.2,12,4,dirt,1A,DELTA GOLF ALPHA,FRUZZETTI RICHARD J,MANGALEE N,1,1,119,118,6,0,4.14,7,0,12,23.1,5,0,7,0,5,0,7,0,7,0,6,0,6,0,7,0,4,0,7,0,6,0,0,0,0,6
MTH,//245,20160624,2,3,5,3,,5,0,2,4,2,0,2,0,3,0,Claiming,8.3,0.3,20,6,dirt,5,RAVELO'S BOY,NAVARRO JORGE,GONZALES JONATHAN J,2,2,120,118,1,0,-5,5,0,3.5,5,7,0,3,0,1,21.9,4,0,6,0,2,0,4,0,2,0,2,0,2,0,3,0,0,4.8,3.6,2
MTH,//168,20160624,2,6,4,6,,4,0,2,3,3,0,4,0,7,0,Claiming,8.3,-0.2,25,1,dirt,1,PADDINGTON EXPRESS,FRUZZETTI RICHARD J,MANGALEE N,0,0,124,118,7,0,6.15,6,0,12,23.1,6,0,6,0,7,0,5,0,3,0,7,0,5,0,6,0,3,0,6,0,7,0,0,0,0,5
MTH,//5,20160624,2,2,1,2,,3,0,2,6,1,28.4,1,13.6,4,0,Claiming,8.3,0.3,18,1,dirt,4,RACETRACK ROMANCE,NESS JAMIE,GALLARDO ANTONIO A,0,0,123,124,5,0,2.78,4,0,2,2.1,1,4.4,1,10.7,2,0,2,0,1,12.9,3,0,2,0,3,0,6,0,3,0,2,0,6.2,3.8,3,1
MTH,//48,20160624,2,4,2,4,,2,0,2,4,3,0,4,0,2,0,Claiming,8.3,0.3,20,5,dirt,3,NOW WE ARE FREE,BREEN KELLY J,JUAREZ NIK,0,2,110,118,1,0,-5,3,0,4.5,6.4,4,0,2,0,3,0,3,0,4,0,4,0,3,0,4,0,4,0,4,0,4,0,0,0,3.2,3
MTH,//48,20160624,2,1,2,1,,1,0.5,1,1,3,0,3,0,1,1.8,Claiming,8.3,-0.2,34,3,dirt,2,DOUBLE WHAMMY,EPPLER MARY E,LOPEZ PASCACIO,0,2,122,118,3,0,-1.66,2,0,1.8,1.2,2,0,4,0,4,0,1,10.7,2,0,1,7.6,1,6.5,1,3.8,6,0,1,3,1,5.2,0,0,0,4
MTH,//90,20160624,3,2,5,2,,8,13.1,5,5,4,0,5,0,8,0,Claiming,5,-0.5,19,7,turf,8,SWEET TOOTH SWEETY,MCBURNEY PATRICK B,GARCIA WILMER A,2,0,119,119,1,0,1.31,1,24.3,3.5,3.6,5,0,1,0,1,39.2,2,0,3,0,5,0,1,0,1,0,1,9.1,1,3.4,3,0,0,0,3.6,3
MTH,//112,20160624,3,5,6,6,,7,0,5,5,3,0,2,0,4,0,Claiming,5,-0.5,19,5,turf,7,TOO HOLLYWOOD,EINHORN SKIP,FRAGOSO P,0,1,119,119,1,0,1.31,7,0,4.5,10.9,4,0,7,0,8,0,6,0,7,0,4,0,6,0,7,0,3,0,6,0,5,0,0,0,0,4
MTH,//28,20160624,3,3,2,3,,6,0,5,13,4,0,5,0,3,0,Claiming,5,-3,12,3,turf,6,KENT'S BABY GIRL,JENNINGS JOSEPH,COTTO P L JR,0,1,119,119,1,0,2.68,6,0,4,5.4,2,0,5,0,7,0,4,0,4,0,2,0,1,0,8,0,4,0,5,0,2,0,0,0,0,8
MTH,//392,20160624,3,7,7,7,,5,0,2,5,4,0,5,0,2,0,Claiming,5,-0.5,19,8,turf,5,RUBY'S MINE,SACCO GREGORY D,FERRER J C,0,0,117,117,1,0,1.31,8,0,15,19.7,7,0,5,0,5,0,7,0,6,0,7,0,8,0,6,0,8,0,8,0,8,0,0,0,0,6
MTH,//5,20160624,3,1,1,1,,4,0,3,5,1,37.9,1,2.4,1,2.3,Claiming,5,-0.5,19,1,turf,4,LOYA,THOMPSON J WILLARD,JUAREZ NIK,0,0,117,121,1,0,1.31,2,0,3,1.2,1,2.5,1,0,2,0,1,9.3,2,0,1,2.5,4,0,1,0,2,0,3,0,1,1.9,4.4,2.8,2.2,1
MTH,//36,20160624,3,3,3,4,,3,0,5,5,2,0,3,0,7,0,Claiming,5,-0.5,19,4,turf,3,POOR ETIQUETTE,FARRO PATRICIA,BOCACHICA O,1,1,117,117,1,0,1.31,4,0,4,6.3,3,0,7,0,4,0,2,0,1,3.1,3,0,5,0,3,0,5,0,4,0,5,0,0,0,0,5
MTH,//2688,20160624,3,8,8,8,,2,0,1,1,4,0,5,0,6,0,Claiming,5,0,260,8,turf,2,WINDFAST,HARRIS HOLLY,MAYSONETT F,0,0,119,117,8,0,51.38,3,0,20,61.7,8,0,1,0,6,0,8,0,8,0,8,0,7,0,5,0,6,0,6,0,7,0,0,0,0,7
MTH,//50,20160624,3,6,4,5,,1,0,3,5,4,0,4,0,5,0,Claiming,5,-0.5,19,6,turf,1,ENCHANTED DREAMS,LINDER LOUIS JR,SILVERA RUBEN,0,0,119,119,1,0,1.31,5,0,8,8.5,5,0,4,0,3,0,5,0,5,0,5,0,1,0,3,0,7,0,2,0,4,0,0,6.8,3.6,2
MTH,//40,20160624,4,1,2,1,,7,1.2,4,11,1,100,1,11.9,2,0,Mdn_Claimer,6,-2,12,6,dirt,7,BIG TALKIN,DACOSTA JASON,FERRER J C,0,2,117,118,1,16.7,-14.36,2,0,2,1,5,0,0,0,4,0,3,0,2,0,2,0,2,0,2,0,5,0,2,0,2,0,4,2.8,2.2,1
MTH,//180,20160624,4,4,4,5,,6,0,4,11,2,0,3,0,5,0,Mdn_Claimer,6,0.5,12,4,dirt,6,NEXT COWBOY UP,KELLY TIMOTHY J,KAY WINSTON R,1,0,108,108,4,0,2.77,5,0,10,19.9,3,0,0,0,5,0,5,0,5,0,6,0,6,0,4,0,4,0,6,0,6,0,0,0,0,4
MTH,//448,20160624,4,3,7,3,,5,0,4,8,2,0,3,0,4,0,Mdn_Claimer,6,-2.3,14,7,dirt,5,TARPON,RYAN DEREK S,KEISER CHELSEY,0,0,118,118,4,0,-1.67,3,0,5,8.3,4,0,0,0,6,0,1,13.2,3,0,3,0,3,0,3,0,2,0,3,0,3,0,0,6.4,4.4,2
MTH,//144,20160624,4,4,3,6,,4,0,3,8,2,0,2,0,3,0,Mdn_Claimer,6,-2.3,14,5,dirt,4,DIVINE GLORY,FOGLIA ANTHONY M,HOLQUIN R R,1,1,124,124,4,0,-1.67,4,0,10,35.9,2,0,0,0,2,0,4,0,4,0,4,0,4,0,5,0,3,0,5,0,4,0,0,0,8.6,3
MTH,//343,20160624,4,4,6,4,,2,0,2,1,2,0,3,0,1,0,Mdn_Claimer,6,6,0,0,dirt,2,SAHARA GOAL,BERRIOS MANUEL,USKE S,0,0,0,124,7,0,38.96,7,0,10,11.3,7,0,0,0,7,0,5,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0,0,5
MTH,//216,20160624,4,4,5,7,,3,0,4,10,2,0,3,0,7,0,Mdn_Claimer,6,-2,13,6,dirt,3,MEDIA SMART,HOGAN WILLIAM J,MANGALEE N,0,0,116,118,3,0,-3.63,6,0,10,39.1,6,0,0,0,3,0,5,0,6,0,5,0,5,0,6,0,6,0,4,0,5,0,0,0,0,7
MTH,//8,20160624,4,2,1,2,,1,0,1,2,2,0,3,0,6,0,Mdn_Claimer,6,0,230,6,dirt,1,SUPER DUKER,CARVAJAL LUIS JR,GARCIA WILMER A,2,0,122,124,2,0,-10.85,1,31.9,4.5,1.3,1,21.7,0,0,1,68,2,0,1,29.3,1,5,1,14.3,1,2.5,1,16.2,1,5,1,4.7,0,0,0,6
MTH,//896,20160624,5,7,8,6,,8,0,0,5,0,0,5,0,8,0,Claiming,8.3,-0.2,14,6,dirt,8,QUEEN BEE TERESA,WILSON TONY,MANGALEE N,1,0,124,124,3,0,1.22,5,0,12,21.4,8,0,7,0,3,0,2,0,7,0,8,0,8,0,8,0,4,0,3,0,8,0,0,0,0,8
MTH,//384,20160624,5,5,5,7,,7,0,0,1,0,0,1,0,4,0,Claiming,8.3,0,34,6,dirt,7,WAR FAVORITE,MCBRIDE SUSAN,RIVERA LUIS D,2,0,119,114,8,0,1.45,3,0,8,24.7,3,0,8,0,5,0,3,0,4,0,6,0,3,0,5,0,7,0,4,0,5,0,0,0,4.2,3
MTH,//672,20160624,5,8,7,8,,6,0,0,5,0,0,5,0,6,0,Claiming,8.3,-0.2,14,5,dirt,6,MY AMIGA,CARLESIMO CHARLES JR,AYALA ADDIEL J,1,0,114,114,3,0,1.22,7,0,20,59.5,7,0,4,0,4,0,8,0,8,0,7,0,7,0,6,0,3,0,2,0,7,0,0,0,0,6
MTH,//576,20160624,5,2,6,2,,5,0,0,4,0,0,1,0,3,0,Claiming,8.3,-0.2,19,8,dirt,5,SET ON SALSA,MONGEON KATHY P,CASTRENZE ASHLEY,0,0,119,117,2,0,-4.14,4,0,3,3.3,4,0,5,0,8,0,6,0,5,0,5,0,5,0,2,0,7,0,8,0,4,0,0,0,0,4
MTH,//7,20160624,5,1,1,1,,4,1.3,0,5,0,0,1,0,1,3.7,Claiming,8.3,0.3,14,7,dirt,4,MRS BARBAROUX,SEREY MARIO JR,JUAREZ NIK,0,0,109,118,1,40.7,-6.51,1,23.9,1.6,0.8,1,10,1,11.1,1,44.5,5,0,3,0,1,7.2,1,11.3,2,0,5,0,1,8.4,1,10.5,3.6,2.6,2.2,1
MTH,//48,20160624,5,3,3,5,,3,0,0,3,0,0,5,0,2,0,Claiming,8.3,2.8,27,6,dirt,3,EXCLUSIVE SARAH,SALEEM GORDON,RIVERA L JR,0,0,110,124,3,0,-5.04,8,0,4.5,11.6,2,0,5,0,7,0,7,0,6,0,4,0,4,0,1,3.5,1,9.3,7,0,3,0,0,0,0,7
MTH,//240,20160624,5,5,4,4,c,2,0,0,5,0,0,5,0,5,0,Claiming,8.3,-0.2,14,4,dirt,2,MO MON'S COPYCAT,BATTULA APARNA,FERRER J C,0,0,124,124,3,0,1.22,6,0,8,8.4,6,0,2,0,6,0,3,0,2,0,3,0,6,0,6,0,6,0,5,0,6,0,0,0,0,5
MTH,//40,20160624,5,4,2,3,c,1,0,0,5,0,0,1,0,7,0,Claiming,8.3,-0.2,14,3,dirt,1,SHES TUFF AS NAILS,KENDALL DENNIS S JR,USKE S,0,0,124,124,3,0,1.22,2,0,5,5.3,5,0,2,0,2,0,1,14.3,1,11,2,0,2,0,2,0,2,0,6,0,2,0,0,3.8,3.2,2
MTH,//288,20160624,6,5,6,6,,9,0,2,3,3,0,2,0,4,0,Claiming,8.5,0,62,8,turf,9,CONSTANTINE,QUICK PATRICK J,MONTANEZ ROSARIO,0,0,121,121,3,0,-1.83,7,0,8,11.7,4,0,8,0,4,0,7,0,5,0,2,0,1,5.2,2,0,1,2.5,2,0,1,1.2,0,0,0,7
MTH,//8,20160624,6,2,1,1,,8,0,3,6,1,53.7,1,5,6,0,Claiming,8.5,0.5,27,1,turf,8,SPANISH ARMADA,PLESA EDWARD JR,LOPEZ PASCACIO,0,0,122,124,8,0,7.01,4,0,3.5,2.4,1,3.9,5,0,1,10.3,2,0,1,4.7,4,0,2,0,3,0,2,0,1,2.4,4,0,6.8,3.6,2.8,1
MTH,//252,20160624,6,6,5,7,,7,0,4,5,3,0,4,0,7,0,Claiming,8.5,0,41,5,turf,7,TEAM BLANCHARD,DINI MIKE,MANGALEE N,1,0,117,117,7,0,0.47,6,0,10,20.7,3,0,1,30,7,0,8,0,8,0,7,0,8,0,8,0,4,0,6,0,8,0,0,0,0,6
MTH,//144,20160624,6,1,3,2,,5,0,6,11,2,0,3,0,1,0.3,Claiming,8.5,0,14,8,turf,5,DATAMINING,SERVIS JASON,JUAREZ NIK,0,2,118,117,2,0,-5.14,1,4.4,3,2.9,6,0,2,0,2,0,1,17.5,2,0,7,0,7,0,5,0,6,0,3,0,7,0,0,0,0,5
MTH,//120,20160624,6,8,2,8,,4,0,6,10,3,0,4,0,3,0,Claiming,8.5,0.5,21,5,turf,4,BEAU JANGLES,MCCOOEY THOMAS S JR,COTTO P L JR,0,0,121,121,6,0,0.34,8,0,15,36.9,5,0,6,0,6,0,3,0,7,0,5,0,3,0,7,0,4,0,6,0,6,0,0,0,0,8
MTH,//240,20160624,6,4,4,5,,3,2.3,6,7,3,0,4,0,8,0,Claiming,8.5,0.2,26,6,turf,3,BIG DADDY B,SACCO GREGORY D,FERRER J C,0,0,120,121,1,10,-4.84,5,0,6,8.3,6,0,7,0,3,0,5,0,3,0,6,0,5,0,3,0,2,0,5,0,5,0,0,7.6,4.4,2
MTH,//768,20160624,6,3,8,3,,2,0,4,8,3,0,4,0,5,0,Claiming,8.5,0,25,6,turf,2,I'M A FACTUM,O'CONNELL KATHLEEN,GALLARDO ANTONIO A,0,2,117,117,4,0,-3,3,0,4,3.2,8,0,2,0,5,0,4,0,4,0,3,0,3,0,6,0,6,0,4,0,3,0,0,0,0,4
MTH,//560,20160624,6,7,7,4,,1,0,1,1,3,0,4,0,2,0,Claiming,8.5,1,138,10,turf,1,ONE EYED RAY,FARRO PATRICIA,SILVERA RUBEN,0,0,116,119,5,0,-1.17,2,0,12,5,2,0,4,0,8,0,6,0,6,0,1,3.5,5,0,1,3.3,6,0,8,0,2,0,0,0,4.2,3
MTH,//75,20160624,7,4,4,4,,6,0,2,3,3,0,2,0,2,0,Allowance,6,0.5,163,1,dirt,6,BEACH SPLASH,DACOSTA JASON,GALLARDO ANTONIO A,0,1,118,120,6,0,6.69,6,0,4.5,6,3,0,1,27.5,5,0,1,11.4,5,0,4,0,6,0,5,0,5,0,5,0,5,0,0,0,0,6
MTH,//216,20160624,7,6,6,6,,5,0,3,8,3,0,6,0,4,0,Allowance,6,0,25,5,dirt,5,PINOT GRIGIO,THOMPSON J WILLARD,FERRER J C,0,1,121,120,4,0,-0.08,3,0,10,16,6,0,4,0,3,0,4,0,6,0,6,0,5,0,1,0,1,6.3,1,0,6,0,0,0,3.8,3
MTH,//24,20160624,7,1,2,1,,4,11.8,1,1,3,0,2,0,3,0,Allowance,6,0,229,2,dirt,4,EVERLASTING SECRET,EPPLER MARY E,LOPEZ PASCACIO,1,1,118,120,2,0,2.83,2,0,2,1.5,1,1.1,3,0,2,0,5,0,2,0,1,0,3,0,4,0,5,0,4,0,1,0,5,3,2.4,1
MTH,//96,20160624,7,5,5,5,,3,0,4,8,1,87,1,4.8,5,0,Allowance,6,-1,25,1,dirt,3,GAUCHE,BREEN KELLY J,COTTO P L JR,0,0,119,118,1,16,13.43,4,0,5,8.5,4,0,5,0,6,0,6,0,4,0,5,0,4,0,6,0,4,0,6,0,4,0,0,0,0,4
MTH,//54,20160624,7,2,3,2,,2,0,5,11,2,0,5,0,1,5,Allowance,6,0.5,19,2,dirt,2,TRUE ROMANCE,HILLS TIMOTHY A,JUAREZ NIK,1,0,120,120,3,0,1.82,1,21.9,2.5,2.1,2,0,6,0,1,28.3,2,0,1,2.7,3,0,1,1.2,1,0,2,0,1,0,1,0,0,3.2,2.2,2
MTH,//20,20160624,7,3,1,3,,1,0,6,8,3,0,2,0,6,0,Allowance,6,0,25,3,dirt,1,HOUSE MONEY,O'CONNELL KATHLEEN,GONZALES JONATHAN J,0,0,121,120,4,0,-0.08,5,0,4,4.1,4,0,2,0,4,0,2,0,2,0,1,0,2,0,3,0,3,0,3,0,3,0,0,0,0,5
MTH,//1260,20160624,8,7,8,6,,8,0,2,4,4,0,4,0,3,0,Allowance,6,0.5,33,4,dirt,8,SHAKE D' BONE,SACCO GREGORY D,LEBRON VICTOR,0,0,117,114,8,0,6.68,4,0,12,14.6,6,0,1,12.1,2,0,6,0,8,0,8,0,8,0,8,0,7,0,8,0,8,0,0,0,0,8
MTH,//448,20160624,8,6,6,7,,7,0,1,1,4,0,6,0,7,0,Allowance,6,0,41,8,dirt,7,BEYOND CITY LIMITS,ALEXANDER BRUCE F,FERRER J C,0,0,120,120,1,0,-0.12,5,0,10,22.2,7,0,2,0,5,0,3,0,6,0,6,0,7,0,2,0,8,0,1,2.3,7,0,0,0,6.4,3
MTH,//112,20160624,8,8,4,8,,6,0,4,5,1,0,1,24.5,8,0,Allowance,6,0.5,21,1,dirt,6,PLAY IT AGAIN,SIMON LINDA,USKE S,1,1,124,120,5,0,7.32,8,0,15,50.5,2,0,8,0,8,0,8,0,7,0,3,0,6,0,6,0,4,0,7,0,5,0,0,0,0,7
MTH,//12,20160624,8,2,1,1,,5,0,4,9,1,0,2,0,2,0,Allowance,6,0,13,1,dirt,5,LITTLE HITMAN,BREEN KELLY J,COTTO P L JR,1,0,121,120,6,0,4.23,1,35.2,2.5,1.1,1,2.3,4,0,1,41.9,1,14.1,1,11.8,2,0,1,1.2,3,0,1,0,2,0,2,0,4.2,2.8,2.6,1
